hn,date_of_submission,species,submitted_sample,vitek_id,bacteria_genus,report_issued_date,file_id,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole
6109461,2019-04-20,cat,urine,GN,escherichia,2019-04-25,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,R,,S,S,S,R,,R,-,S,S,R,,S,R,,,,R,S,R
6109461,2019-01-28,cat,urine,GN,klebsiella,2019-01-31,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,R,S,,R,-,R,S,R,,R,R,,,,R,I,S
6109560,2019-02-27,dog,urine,GN,escherichia,2019-03-04,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,I,R
6109610,2019-10-17,dog,urine,GN,proteus,2019-10-22,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,S,S,S,S,S,R,R,R,,R,R,R,S,R,,,R,,R,,R
6110398,2019-11-01,cat,ub mucosa,GN,escherichia,2019-11-07,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,R,-,S,S,R,S,S,,,R,,R,,R
6110538,2019-01-21,dog,pg abscess,GN,klebsiella,2019-01-28,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,S,S,R,R,,S,S,S,R,,I,-,S,S,S,,S,R,,,,S,S,S
6110613,2019-07-27,dog,open wound,GN,proteus,2019-08-05,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,,S,S,S,S,,I,,S,,S,,R,S,,,,R,S,S
6111049,2019-04-22,dog,urine,GN,proteus,2019-04-26,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,S,,S,S,S,R,,R,,R,,R,,R,S,,,,R,I,R
6111157,2019-03-09,cat,urine,GN,proteus,2019-03-14,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,I,,I,,S,,S,,R,S,,,,R,S,S
6111249,2019-09-27,dog,urine,GN,escherichia,2019-10-02,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,S,R,R,R,,R,R,R,I,,R,-,R,S,R,,S,I,,,,S,I,S
6111654,2019-05-29,dog,urine,GN,pseudomonas,2019-06-05,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,,,R,,R,S,R,,,R,,,,,R,
6111654,2019-05-07,dog,urine,GN,pseudomonas,2019-05-14,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,R,,R,,R,S,R,,,R,,,,R,R,R
6112508,2019-12-01,dog,urine,GN,escherichia,2019-12-06,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,S,R,R,R,R,R,R,S,S,R,+,S,S,R,S,S,,,R,,R,,R
6112508,2019-08-09,dog,urine,GN,klebsiella,2019-08-16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,I,R,R,R,,R,R,R,R,,R,-,I,S,R,,R,R,,,,R,I,S
6112508,2019-07-15,dog,urine,GN,klebsiella,2019-07-23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,R,R,,R,-,R,R,R,,R,R,,,,R,R,S
6112639,2019-07-05,dog,stump cervix,GN,pseudomonas,2019-07-09,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,S,,,,,S,
6112940,2019-09-28,dog,urine,GN,escherichia,2019-10-03,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,R
6112940,2019-03-10,dog,urine,GN,escherichia,2019-03-14,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,S,I,,S,R,,,,R,I,R
6113268,2019-02-12,dog,perianal,GN,proteus,2019-02-18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,S,,R,,R,,R,,R,R,,,,R,R,R
6113301,2019-02-07,dog,purulent,GN,proteus,2019-02-13,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S
6113397,2019-01-28,dog,pyoderma,GN,klebsiella,2019-01-30,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,R,S,R,S,,S,S,S,R,,S,-,R,S,S,,I,R,,,,R,R,S
6113523,2019-04-02,dog,urine,GN,pseudomonas,2019-04-05,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,
6113523,2019-07-31,dog,urine,GN,klebsiella,2019-08-06,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,S,,I,S,S,R,,R,-,R,I,R,,R,R,,,,R,S,R
6113523,2019-02-19,dog,urine,GN,klebsiella,2019-02-25,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,R,,R,-,R,S,R,,R,R,,,,R,S,R
6113527,2019-07-12,dog,urine,GN,escherichia,2019-07-23,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,R,-,S,S,R,,S,S,,,,S,S,S
6113570,2019-11-29,dog,urine,GN,escherichia,2019-12-06,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,S,R,S,S,S,R,R,R,-,R,S,R,I,S,,,R,,R,,S
6113736,2019-08-07,dog,urine,GN,proteus,2019-08-13,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S
6113804,2019-01-02,dog,urine,GN,klebsiella,2019-01-09,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,-,S,S,R,,R,R,,,,R,R,R
6113804,2019-01-03,dog,urine,GN,klebsiella,2019-01-09,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,+,S,S,R,,R,R,,,,R,R,R
6113804,2019-01-03,dog,urine,GN,pseudomonas,2019-01-09,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,S,,,,,S,
6113855,2019-03-23,dog,ear purulent,GN,pseudomonas,2019-04-01,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,
6114322,2019-05-18,cat,open wound,GN,pseudomonas,2019-05-23,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,
6114478,2019-08-20,dog,urine,GN,escherichia,2019-08-23,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,R
6114505,2019-04-10,cat,urine,GN,pseudomonas,2019-04-22,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,
6114699,2019-02-07,dog,urine,GN,klebsiella,2019-02-13,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,I,R,R,R,,R,R,R,R,,R,-,S,S,R,,R,R,,,,R,R,R
6114711,2019-08-22,dog,abdominal fluid,GN,pasteurella,2019-08-28,1,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S
6114827,2019-03-18,cat,urine,GN,pasteurella,2019-03-22,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S
6114914,2019-02-24,dog,open wound,GN,escherichia,2019-02-28,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,R,,S,S,S,S,,I,-,R,S,S,,S,S,,,,R,S,S
6114938,2019-11-01,cat,pleural effusion,GN,escherichia,2019-11-12,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,R,S,S,S,R,S,S,-,S,S,S,S,S,,,S,,S,,R
6115025,2019-03-04,dog,urine,GN,escherichia,2019-03-08,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,R,-,S,S,R,,S,S,,,,S,S,S
6115025,2019-04-22,dog,urine,GN,escherichia,2019-04-26,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,R,-,S,S,R,,S,S,,,,S,S,S
6115196,2019-01-18,cat,urine,GN,escherichia,2019-01-24,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,,S,S,S,R,,S,-,S,S,S,,S,R,,,,S,S,S
6115224,2019-09-10,dog,urine,GN,pseudomonas,2019-09-18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,,,,,,,,,,R,,R,I,R,,,I,,,,,R,
6115397,2019-05-14,dog,wound,GN,pseudomonas,2019-05-21,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,
6115397,2019-05-14,dog,urine,GN,escherichia,2019-05-21,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,-,R,R,R,,S,R,,,,R,R,R
6115397,2019-06-10,dog,urine,GN,escherichia,2019-06-14,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,I,,R,-,S,R,R,,I,R,,,,R,R,R
6115456,2019-08-26,cat,abscess,GN,pasteurella,2019-08-29,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S
6115771,2019-12-23,dog,urine,GN,klebsiella,2019-12-26,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,S,S,S,-,S,S,S,S,I,,,S,,S,,S
6116089,2019-01-11,dog,urine,GN,escherichia,2019-01-16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,S,S,R,R,,R,R,R,R,,I,+,I,S,S,,S,R,,,,R,R,S
6116273,2019-11-11,dog,wound,GN,pseudomonas,2019-11-14,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,
6116499,2019-07-23,dog,urine,GN,escherichia,2019-07-30,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S
6116856,2019-12-12,dog,open wound,GN,escherichia,2019-12-19,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,S,R,R,R,R,R,R,R,R,I,R,+,S,S,R,S,I,,,R,,R,,S
6116878,2019-08-22,cat,nasal cavity,GN,myroides,2019-09-02,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,
6117185,2019-05-01,dog,urine,GN,proteus,2019-05-08,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S
6117207,2018-12-28,dog,ub mucosa,GN,escherichia,2019-01-08,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,R,,R,-,S,S,R,,S,I,,,,R,S,R
6117286,2019-03-04,cat,ear canal,GN,proteus,2019-03-08,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S
6117287,2019-02-27,cat,swab,GN,proteus,2019-03-04,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,S,S,S,I,,S,S,S,I,,I,,S,,S,,R,S,,,,R,S,S
6117287,2019-01-09,cat,swab,GN,proteus,2019-01-16,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S
6117479,2019-01-21,dog,urine,GN,klebsiella,2019-01-28,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,I,R,,R,-,R,S,R,,I,R,,,,R,R,S
6117666,2019-01-04,dog,wound,GN,escherichia,2019-01-09,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,R,S,,R,+,R,S,R,,S,R,,,,S,S,S
6117716,2019-01-12,cat,abdominal cavity,GN,escherichia,2019-01-17,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,S,,S,+,S,S,S,,S,R,,,,S,S,R
6117716,2019-01-12,cat,ub mucosa,GN,escherichia,2019-01-17,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,S,,S,+,S,S,S,,S,R,,,,S,S,R
6117727,2019-07-04,dog,pus,GN,pasteurella,2019-07-11,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S
6117793,2018-12-27,dog,ub mucosa,GN,enterobacter,2019-01-07,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,S,S,S,S,,S,,S,S,S,,S,S,,,,S,S,S
6117853,2019-01-07,cat,urine,GN,pseudomonas,2019-01-11,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,
6118027,2019-04-29,dog,exudate,GN,klebsiella,2019-05-02,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,I,R,,R,-,R,S,R,,R,R,,,,R,R,S
6118039,2019-08-30,dog,exudate,GN,pseudomonas,2019-09-05,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,
6118075,2019-02-25,dog,urine,GN,proteus,2019-03-01,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S
6118098,2019-01-21,dog,open wound,GN,acinetobacter,2019-01-28,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,S,,S,S,S,,,S,,,,S,S,S
6118212,2019-02-04,cat,urine,GN,pseudomonas,2019-02-11,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,
6200045,2019-06-12,dog,orthopedic,GN,sphingomonas,2019-06-20,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,,,,,,,,S,,S,,R,S,S,,,R,,,,S,I,S
6200082,2019-01-19,dog,purulent,GN,pseudomonas,2019-01-23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,
6200224,2019-01-07,dog,septic wound,GN,serratia,2019-01-10,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,S,,S,I,,S,,S,S,S,,R,S,,,,S,S,S
6200280,2019-05-02,cat,abscess,GN,pasteurella,2019-05-08,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S
6200385,2019-01-09,dog,chronic bite wound,GN,escherichia,2019-01-14,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,S,S,S,R,,S,-,S,S,S,,S,R,,,,R,S,R
6200400,2019-01-09,dog,ear purulent,GN,pseudomonas,2019-01-14,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,S,I,I,,,S,,,,,S,
6200492,2019-01-11,cat,bite wound,GN,enterobacter,2019-01-16,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,S,S,S,S,,S,,S,S,S,,I,S,,,,S,S,S
6200540,2019-02-18,dog,exudate,GN,pseudomonas,2019-02-25,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,
6200542,2019-01-13,dog,bite wound,GN,aeromonas,2019-01-17,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,,,,,,,S,,I,,S,S,S,,,,,,,R,,S
6200545,2019-02-16,cat,bite wound,GN,pseudomonas,2019-02-22,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,
